feature	SID0002_gti	SID0004_cle	SID0005_aaf	SID0006_evh	SID0008_kcu	SID0009_rhg	SID0011_vkb	SID0012_qdz	SID0013_eop	SID0014_cps	SID0017_mqf	SID0018_fze	SID0020_jhi	SID1003_aac	SID1005_aae	SID1006_aaf	SID1009_aai	SID1011_aak	SID1012_aal	SID1014_aan	SID1015_aao	SID1019_aas	SID1022_aav	SID1030_bad	SID1035_bai	SID1037_bak	SID1040_ban	SID1041_bao	SID1048_bav	SID1049_baw	SID1050_bax	SID1052_baz	SID1053_bba	SID1054_bbb	SID5012_fio	SID5016_ish	SID5039_iqx	SID5049_uhx	SID5161_prh	SID5208_byt	SID5338_ihq	SID5355_yse	SID5362_xgk	SID5376_qdo	SID5390_yff	SID5391_rvn	SID5395_kej	SID5397_okf	SID5401_alw	SID5442_twn	SID5443_cul	SID5445_vub	SID5447_cka	SID5450_zsn	SID5458_vgp	SID5460_gix	SID5464_cib	SID5468_vbl	SID5473_irg	SID5486_yds	SID5488_wmq	SID5489_bgj	SID5490_ggo	SID5495_pls	SID5501_aaq	SID5561_vwa	SID5564_meq	SID5566_wwo	SID5570_qby	SID5571_lgi	SID5572_xty	SID5574_yeb	SID5577_ytn	SID5578_fjg	SID5579_bce	SID5581_yad	SID5584_vix	SID5625_bnh	SID5627_irb	SID5629_hiu	SID5630_kod	SID5631_soh	SID5634_lel	SID5636_prt	SID5639_uuc	SID5640_ijm
PWY-6837: fatty acid beta-oxidation V (unsaturated, odd number, di-isomerase-dependent)	8.74064e-07	7.89824e-06	4.766e-08	0	7.71085e-07	0	2.4192e-06	3.81535e-06	9.16799e-07	1.9931e-05	2.39325e-05	2.51301e-05	1.76067e-06	2.18715e-06	7.67961e-06	0	1.5329e-07	0	3.1595e-07	0	0	6.8793e-06	9.06867e-06	2.22908e-06	5.24167e-06	1.61762e-06	0	0	2.99567e-06	3.60705e-06	3.81984e-06	1.73263e-07	1.038e-07	0	0	2.05221e-06	0	0	1.30312e-05	0	1.36396e-06	2.94771e-07	2.24833e-06	0	2.35588e-05	0	3.25613e-05	0	0	0	0	0	0	8.89254e-07	4.72179e-06	2.28182e-05	7.35425e-07	1.71756e-06	2.30078e-07	0	1.90796e-07	0	0	1.1709e-06	0	2.38806e-06	0	0	1.33012e-05	2.75403e-06	1.09485e-07	5.14364e-07	1.10537e-07	0	0	5.98141e-06	0	0	5.4242e-06	7.81864e-06	0	0	0	0	1.2459e-07	2.28563e-05
PWY-5392: reductive TCA cycle II	8.65892e-07	0	0	2.17226e-06	0	0	0	6.33868e-06	5.55469e-07	0	0	3.65831e-06	2.4146e-06	3.20469e-06	0	0	3.13401e-06	0	0	0	0	0	1.5765e-06	0	6.34403e-07	0	0	0	0	1.20689e-06	0	0	0	1.16416e-06	0	0	0	0	0	0	0	3.95626e-06	0	0	0	0	5.88972e-07	0	5.35844e-07	8.87663e-07	0	0	0	0	1.13339e-06	0	0	9.84676e-07	0	0	1.63976e-06	0	0	1.02013e-06	0	3.55841e-06	0	0	4.30368e-07	3.47864e-06	0	0	4.99118e-07	0	0	3.9387e-06	0	0	0	0	0	0	0	0	2.28036e-06	1.58748e-06
PWY-5656: mannosylglycerate biosynthesis I	8.37812e-07	5.0413e-06	2.21616e-06	0	5.90807e-06	0	7.57266e-06	3.57673e-06	3.52318e-06	5.65658e-05	7.32192e-05	0.000131138	1.62581e-05	5.35591e-06	0	0	2.32034e-06	0	2.57854e-06	3.26189e-06	0	2.18172e-05	9.43151e-05	3.6334e-05	3.44968e-05	1.20594e-05	0	0	0	1.28268e-05	9.84899e-06	1.39281e-06	4.09574e-06	7.79615e-07	8.19243e-08	8.48466e-06	0	0	3.60783e-05	0	9.26126e-06	5.23994e-07	6.54225e-06	0	8.32217e-05	0	7.14973e-06	0	5.83049e-06	0	8.46481e-07	0	0	8.82119e-06	5.16462e-05	0.00015107	1.42309e-05	7.17912e-06	0	2.0457e-06	4.45223e-06	0	3.98281e-06	9.7363e-06	4.43403e-05	2.81229e-05	0	0	9.49802e-05	8.65829e-06	3.47966e-07	1.12885e-06	5.95905e-06	0	0	0	1.32451e-06	0	7.16176e-05	1.49862e-05	0	0	1.92547e-06	0	5.66813e-06	6.4917e-05
GLYCOL-GLYOXDEG-PWY: superpathway of glycol metabolism and degradation	8.31266e-07	2.93507e-06	4.35132e-07	0	1.54309e-06	0	2.42609e-06	2.90379e-06	2.78504e-07	4.52716e-05	6.0326e-05	1.02175e-05	4.51359e-06	4.50275e-06	0	0	0	0	3.77773e-07	4.41822e-07	0	3.82298e-06	2.08932e-05	4.95993e-06	1.46262e-05	2.22514e-06	0	0	0	2.75025e-06	4.95495e-06	2.94738e-07	2.26166e-07	0	0	4.42043e-06	0	0	4.91206e-06	0	4.58365e-06	4.36872e-07	2.39203e-06	0	7.39102e-05	6.07412e-07	7.27015e-06	0	1.17279e-06	0	5.32004e-07	8.33513e-07	0	2.77773e-07	2.28195e-05	2.97226e-05	6.02651e-06	3.13167e-06	0	0	2.13263e-07	0	1.97795e-06	2.32043e-06	1.13804e-05	2.3209e-06	0	0	5.86006e-05	3.7444e-06	1.23793e-07	1.54203e-06	1.79658e-07	0	0	0	0	0	2.49866e-05	5.05693e-06	0	0	0	0	1.15931e-06	2.76875e-05
PWY-101: photosynthesis light reactions	7.93813e-07	0	6.86608e-08	0	3.11645e-07	0	0	0	0	0	1.11142e-06	3.81928e-07	0	0	0	0	7.00174e-07	0	0	8.55994e-07	0	0	0	0	8.77944e-07	0	0	0	0	2.96164e-07	6.77141e-06	0	0	2.29671e-07	0	0	0	0	1.53055e-06	0	2.85783e-07	1.08641e-06	0	0	0	0	0	0	0	0	0	2.57669e-06	6.35658e-07	0	0	0	0	3.94816e-07	0	0	0	0	0	0	0	0	1.57032e-06	0	0	5.98833e-07	0	0	9.09595e-07	1.03073e-07	1.61624e-06	0	0	0	0	0	0	0	0	0	4.95213e-07	2.31519e-07
PWY-6953: dTDP-3-acetamido-3,6-dideoxy-&alpha;-D-galactose biosynthesis	7.52357e-07	1.27497e-06	0	0	0	0	0	0	0	0	0	3.61159e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66972e-06	7.0238e-05	0	3.19551e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27148e-06	0	0	0	0	0	1.81522e-06	0	0	0	6.56515e-06	0	0	0	0	0	0	0	0	0	0	0	1.2705e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY: 4-hydroxyphenylacetate degradation	6.6693e-07	1.06549e-05	0	0	0	0	4.64406e-06	4.7702e-06	2.01866e-06	1.1344e-07	8.65839e-05	6.95498e-05	0	3.81526e-06	2.90233e-06	0	0	0	0	0	0	1.30799e-05	9.15172e-07	0	0	2.72935e-06	0	0	3.08387e-06	6.93508e-06	1.0019e-05	2.33897e-07	0	0	0	6.61381e-07	0	0	1.60566e-07	0	0	2.14575e-06	3.93176e-06	0	1.59534e-06	0	5.38719e-05	0	0	0	0	0	0	0	0	4.59841e-06	0	1.06795e-06	0	0	0	0	0	0	0	0	0	0	6.49716e-05	8.46421e-06	2.00683e-07	0	0	0	0	0	0	0	0	8.19478e-06	0	0	0	0	3.78928e-07	4.73293e-06
PWY490-3: nitrate reduction VI (assimilatory)	5.73649e-07	0	0	1.75523e-06	4.16747e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.47549e-06	0	0	0	0	7.06253e-07	0	0	0	0	3.23528e-07	0	1.25746e-06	1.05745e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90544e-06	0	1.84626e-07	0	0	0	0	0	0	1.3809e-06	0	8.54661e-07	0	0	0	0	3.00541e-07	0	0	0	0	2.453e-06	0	0	0	0	0	1.05415e-06	0	0	1.98259e-06	0	0	0	0	0	0
PWY-4722: creatinine degradation II	5.33092e-07	0	0	3.07767e-07	9.12506e-07	1.05389e-06	0	0	1.73972e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.83261e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.11142e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5959e-06	0
PWY-7269: NAD/NADP-NADH/NADPH mitochondrial interconversion (yeast)	5.04975e-07	2.90344e-05	0	0	1.80948e-06	0	0	1.12683e-05	4.473e-07	1.1493e-05	7.39624e-05	3.14836e-05	0	6.16804e-06	1.27238e-05	0	0	0	3.2132e-07	0	0	9.05032e-06	5.02316e-05	3.82154e-06	0	1.16693e-05	0	0	7.25377e-06	2.43205e-06	1.02098e-05	1.02217e-06	2.72412e-07	1.37094e-06	0	2.76678e-06	0	0	1.27212e-05	0	5.19501e-06	2.47762e-06	0	0	2.56678e-06	2.54664e-06	7.28121e-05	0	0	0	0	0	0	6.52396e-07	0	2.84169e-05	0	4.19257e-06	0	0	0	0	0	5.69976e-06	0	1.32997e-05	0	0	6.45171e-05	6.58565e-06	2.76131e-07	4.88278e-07	0	0	0	0	0	0	2.21849e-05	1.65995e-05	0	0	0	0	1.2919e-06	2.56772e-05
PWY0-1338: polymyxin resistance	3.71758e-07	1.58301e-05	0	0	3.16792e-07	0	0	6.99676e-06	1.11654e-06	1.03035e-05	3.54407e-05	1.21148e-05	0	4.2882e-06	1.40158e-05	6.09067e-06	0	0	0	0	0	9.08688e-06	3.66527e-05	5.23444e-07	0	0	0	0	1.47968e-05	7.70422e-07	4.14333e-06	2.19298e-07	2.436e-07	8.87856e-07	0	2.08732e-06	0	0	1.84809e-05	0	4.87639e-06	4.94898e-07	6.57105e-07	0	1.79993e-05	3.04014e-06	3.85587e-05	0	1.80543e-07	0	0	0	0	8.69078e-07	3.32632e-06	3.05913e-05	0	1.09198e-06	0	0	2.39401e-07	0	0	1.70151e-06	0	1.01526e-05	0	0	5.66768e-05	7.72441e-06	0	4.31001e-07	3.05738e-07	0	0	7.05365e-06	0	0	2.06386e-05	1.93925e-05	0	0	0	0	4.33264e-07	4.47844e-05
PWY-7409: phospholipid remodeling (phosphatidylethanolamine, yeast)	3.11129e-07	0	0	0	0	0	0	2.03169e-07	1.03952e-06	2.12926e-05	4.7625e-07	1.95994e-05	2.57856e-06	0	0	0	0	0	0	0	0	6.22412e-06	9.04964e-06	0	0	2.76038e-06	0	0	0	2.16641e-06	0	0	0	0	0	2.59459e-06	0	0	0	0	2.63229e-06	0	1.17881e-06	0	5.73202e-05	0	2.66858e-06	0	0	0	0	0	0	0	0	3.64038e-05	0	1.20987e-06	0	0	0	0	0	8.19103e-07	0	2.00013e-06	0	0	3.43785e-05	3.99923e-06	0	0	0	0	0	0	0	0	0	2.5223e-06	0	0	0	0	0	3.11548e-05
PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY: protocatechuate degradation II (ortho-cleavage pathway)	1.84136e-07	2.0176e-05	0	3.00409e-07	0	0	0	8.84295e-06	5.13592e-07	1.22356e-06	0	0	3.21103e-07	2.29159e-06	5.43669e-06	0	0	0	0	0	0	0	1.56498e-06	0	0	0	0	0	5.77544e-06	2.33926e-07	0	4.49465e-06	0	0	0	1.28538e-06	0	0	0	0	0	0	0	0	1.19485e-06	0	6.02829e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.25699e-06	0	0	7.80708e-08	0	7.16698e-07	6.42519e-07	0	0	0	0	1.12872e-06	3.43337e-06	0	0	0	7.24198e-06	0	0	0	0	0	1.7397e-05
PWY-7312: dTDP-D-&beta;-fucofuranose biosynthesis	0	9.76768e-05	1.01586e-06	9.08985e-06	0	8.13144e-05	0	6.51824e-07	0	1.37416e-06	0	1.76754e-05	2.73946e-06	0	6.2871e-06	0	8.08111e-06	5.96147e-05	0	3.31404e-06	0	0	5.45022e-07	4.58439e-05	2.76646e-05	9.1928e-06	5.8046e-06	4.3917e-06	0	8.78843e-05	0	9.05515e-06	9.77961e-05	0	9.11615e-06	0	0	3.03843e-05	0	1.56463e-05	0	1.62156e-06	6.4138e-05	1.69466e-05	0	0	0	2.23473e-05	4.7435e-05	2.09836e-05	0	0	4.33003e-06	2.49439e-05	1.93021e-06	6.5422e-06	0	0	8.05074e-06	0	2.5801e-05	0	0	3.48426e-05	5.20237e-06	1.47939e-06	0	1.63076e-06	0	5.59095e-06	1.11549e-05	1.28479e-06	0	0	6.82345e-05	0	3.13743e-05	1.58793e-06	0	0	1.19517e-05	5.72247e-06	5.32666e-05	0	0	0
PWY0-881: superpathway of fatty acid biosynthesis I (E. coli)	0	7.85649e-05	2.99641e-06	0	0	0	1.90767e-05	2.40714e-05	2.96916e-06	3.38208e-05	0.000156784	0	4.41445e-06	1.9577e-05	0	0	0	0	0	0	0	0	8.27226e-05	0	1.52255e-05	1.97338e-05	0	0	3.72088e-05	3.26233e-06	2.7688e-05	0	2.92733e-06	9.0924e-06	0	9.24046e-06	0	0	2.96729e-06	0	9.28113e-06	7.52095e-06	0	0	1.05598e-05	1.04422e-05	0.000137439	0	0	8.73746e-06	7.51942e-06	0	0	0	0	1.60103e-05	0	7.50716e-06	0	0	5.47896e-06	0	7.69928e-06	2.27221e-06	0	4.68522e-05	0	0	0.000127198	2.35695e-05	0	0	0	0	0	0	3.84593e-06	0	6.97525e-05	3.67759e-05	5.42686e-06	0	0	0	1.13362e-05	3.24583e-06
PWY-3801: sucrose degradation II (sucrose synthase)	0	5.44126e-05	0	0	0	0	0	1.52303e-05	0	8.08659e-07	0	0	0	1.18058e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.38893e-06	0	0	0	0	0	0	0	0	0	0	0.000104201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.28492e-05	0	0	0	1.7999e-05	0	1.00911e-05	0	0	0	0
PWY-7345: superpathway of anaerobic sucrose degradation	0	5.19983e-05	0	0	0	0	0	1.45012e-05	0	7.55039e-07	0	0	0	1.10858e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.85478e-06	0	0	0	0	0	0	0	0	0	0	0.000100273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.18406e-05	0	0	0	1.69199e-05	0	9.4937e-06	0	0	0	0
PWY-5181: toluene degradation III (aerobic) (via p-cresol)	0	2.18252e-05	0	0	0	0	0	8.45732e-06	0	5.65088e-07	0	0	0	1.96512e-06	5.01546e-06	0	0	0	0	0	0	0	1.24893e-06	0	0	0	0	0	2.72939e-06	0	0	0	0	0	0	1.08298e-06	0	0	0	0	0	0	0	0	8.65411e-07	0	6.93272e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.21574e-06	0	0	0	8.29438e-06	0	0	0	0	0	1.41613e-05
URSIN-PWY: ureide biosynthesis	0	2.15051e-05	0	0	0	0	0	1.79147e-06	0	0	0	0	0	2.05275e-06	0	0	0	0	0	0	0	0	4.39601e-06	0	0	0	0	0	2.07205e-06	2.94409e-07	0	0	0	0	0	2.4289e-06	0	0	0	0	0	0	0	0	1.33563e-06	0	4.04198e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.44905e-06	0	0	1.35243e-06	0	0	0	0	0	0	1.44967e-06	0	0	0	0	0	1.86749e-05
PWY-5417: catechol degradation III (ortho-cleavage pathway)	0	2.10873e-05	0	0	0	0	0	5.0321e-06	0	7.7837e-07	0	0	0	2.7529e-06	7.83492e-06	0	0	0	0	0	0	0	2.20828e-06	0	0	0	0	0	4.43722e-06	0	0	0	0	0	0	1.24396e-06	0	0	0	0	0	0	0	0	1.76925e-06	0	6.36488e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.28231e-06	0	0	0	6.28367e-06	0	0	0	0	0	1.35283e-05
PWY-5431: aromatic compounds degradation via &beta;-ketoadipate	0	2.10873e-05	0	0	0	0	0	5.0321e-06	0	7.7837e-07	0	0	0	2.7529e-06	7.83492e-06	0	0	0	0	0	0	0	2.20828e-06	0	0	0	0	0	4.43722e-06	0	0	0	0	0	0	1.24396e-06	0	0	0	0	0	0	0	0	1.76925e-06	0	6.36488e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.28231e-06	0	0	0	6.28367e-06	0	0	0	0	0	1.35283e-05
PWY-6182: superpathway of salicylate degradation	0	1.81523e-05	0	0	0	0	0	4.29789e-06	0	4.55024e-07	0	0	0	2.12062e-06	6.80581e-06	0	0	0	0	0	0	0	1.69648e-06	0	0	0	0	0	3.21708e-06	0	0	0	0	0	0	4.65437e-07	0	0	0	0	0	0	0	0	1.57915e-06	0	5.84771e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.30029e-06	0	0	0	0	0	1.00904e-05
PWY-6185: 4-methylcatechol degradation (ortho cleavage)	0	1.80047e-05	0	0	0	0	0	5.50687e-06	0	4.25252e-07	0	0	0	2.57528e-06	7.17444e-06	0	0	0	0	0	0	0	2.27601e-06	0	0	0	0	0	5.28342e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.93494e-06	0	6.30651e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.07532e-06	0	0	0	6.97155e-06	0	0	0	0	0	1.65716e-05
CATECHOL-ORTHO-CLEAVAGE-PWY: catechol degradation to &beta;-ketoadipate	0	1.69876e-05	0	0	0	0	0	3.75017e-06	0	5.74481e-07	0	0	0	2.14243e-06	6.6158e-06	0	0	0	0	0	0	0	1.71849e-06	0	0	0	0	0	3.55968e-06	0	0	0	0	0	0	8.9757e-07	0	0	0	0	0	0	0	0	1.39713e-06	0	5.04031e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.22738e-06	0	0	0	4.87261e-06	0	0	0	0	0	1.27564e-05
PWY-4321: L-glutamate degradation IV	0	1.60254e-05	0	0	0	0	0	6.33733e-06	0	8.39702e-07	2.28458e-06	0	0	4.5731e-06	0	2.25588e-05	0	0	0	0	0	0	0	0	1.31031e-06	0	0	0	4.84773e-07	0	0	0	0	0	0	2.23871e-06	0	0	0	0	0	0	0	0	2.67001e-06	0	3.19742e-05	0	0	0	0	0	0	0	0	2.08638e-06	0	0	0	0	0	0	0	0	0	0	0	0	3.24197e-07	0	0	0	0	0	0	0	0	0	0	7.28939e-06	0	0	0	0	0	0
PWY-1541: superpathway of taurine degradation	0	1.12729e-05	0	0	0	0	0	2.43372e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.03323e-08	0	0	0	0	0	0	8.72383e-07	0	0	0	0	0	0	0	0	0	0	2.91803e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.56468e-07	0	0	0	0	0	0
ALLANTOINDEG-PWY: superpathway of allantoin degradation in yeast	0	7.68786e-06	2.52623e-06	1.34008e-06	2.8388e-06	0	0	2.27909e-06	1.16452e-06	9.7533e-06	3.44092e-07	0	4.29779e-06	9.79073e-07	0	0	0	0	0	2.46911e-06	0	0	4.05373e-06	9.73298e-06	9.35751e-06	0	0	0	2.67686e-06	1.28386e-06	2.08571e-06	0	1.4796e-06	2.21693e-06	0	7.97454e-07	0	5.47853e-06	9.40306e-07	0	9.06478e-07	1.35618e-06	0	7.26489e-07	1.98741e-06	2.40867e-06	1.3101e-05	0	3.03129e-06	8.43726e-07	2.78521e-06	5.70156e-07	0	9.66297e-07	2.14844e-06	6.89329e-07	1.94633e-06	3.1767e-06	0	0	0	0	1.56574e-07	2.87498e-06	1.13208e-05	3.4587e-06	0	0	9.26213e-08	5.32046e-07	8.11121e-07	0	0	0	0	1.62441e-06	0	0	0	1.19902e-06	1.82632e-06	0	0	0	1.30449e-06	1.05291e-05
PWY-7209: superpathway of pyrimidine ribonucleosides degradation	0	3.54169e-06	1.24614e-06	7.21378e-07	8.12526e-07	0	0	1.09287e-06	6.63783e-06	1.93084e-05	2.50007e-05	1.01612e-05	5.03634e-06	5.12725e-06	0	0	0	9.4743e-07	0	0	0	3.47358e-06	3.17138e-05	0	1.2692e-05	8.71836e-06	4.31617e-07	0	1.46474e-06	5.09029e-06	3.1017e-05	4.66307e-06	1.18818e-06	5.13255e-06	1.29734e-05	4.76391e-06	1.79072e-06	1.61865e-05	6.46186e-06	3.23002e-06	2.7804e-06	1.01582e-05	2.30943e-07	3.58963e-06	4.10087e-06	5.88164e-06	1.51541e-05	5.48725e-07	0	1.39394e-06	5.85292e-06	1.02451e-06	0	6.82002e-07	4.4434e-06	1.28208e-05	2.20921e-06	5.12028e-06	0	0	9.78265e-07	3.37997e-06	2.10922e-05	5.32203e-06	0	1.62833e-05	0	0	4.32822e-05	4.58046e-06	2.43084e-06	0	3.1378e-06	2.84466e-05	0	0	1.43833e-06	0	1.17755e-05	5.651e-06	4.32716e-06	2.87527e-06	0	0	0	1.20803e-05
PWY-7165: L-ascorbate biosynthesis VI (engineered pathway)	0	3.12633e-06	0	0	0	0	0	6.95622e-06	0	1.72101e-06	0	0	0	6.96034e-06	1.60917e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7547e-06	0	0	0	0	0	0	5.12289e-06	0	0	0	0	0	0	0	0	4.70209e-06	0	1.97979e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.42457e-07	0	0	0	0	0	0	0	0	0	8.43704e-06	0	0	0	0	0	9.01858e-06
PWY0-1533: methylphosphonate degradation I	0	1.44863e-06	0	0	1.08627e-06	0	5.26535e-07	5.52322e-07	0	1.25213e-05	6.76314e-08	3.08175e-06	0	2.18377e-07	0	0	0	0	0	1.27321e-07	0	2.18615e-06	9.70413e-06	2.11564e-06	0	1.2868e-06	0	0	0	1.10618e-07	0	0	0	0	0	0	0	0	0	0	9.14185e-07	0	1.89306e-07	0	2.34037e-05	0	1.99552e-07	0	0	0	0	0	0	1.1156e-07	2.90133e-06	1.01174e-06	3.86516e-07	9.33146e-07	0	0	0	0	0	6.99093e-07	0	3.49108e-06	0	0	1.24501e-05	8.84324e-07	0	0	0	0	0	0	0	0	5.207e-07	3.64438e-07	0	0	0	0	3.42344e-07	1.61867e-05
PWY-6107: chlorosalicylate degradation	0	1.19939e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.52421e-07	0	0	0	0	0	0
PWY-6215: 4-chlorobenzoate degradation	0	9.41701e-07	0	0	0	0	0	1.81482e-07	0	1.12808e-06	0	0	0	1.06557e-06	0	0	0	0	0	0	0	0	1.76456e-06	0	0	0	0	0	0	0	0	0	0	0	0	7.68085e-07	0	0	0	0	0	0	0	0	1.145e-06	0	1.60349e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.58746e-07	0	0	0	0	0	0	0	0	0	0	3.41589e-06	0	0	0	0	0	2.58744e-06
NONMEVIPP-PWY: methylerythritol phosphate pathway I	0	8.51146e-07	1.32322e-05	5.91546e-06	8.18037e-06	0	9.57738e-05	0	5.07796e-05	4.09289e-05	3.66478e-05	0	3.20326e-05	3.7679e-05	0	0	0	8.3238e-06	2.52114e-05	2.8648e-05	3.2627e-06	2.54643e-05	2.76908e-05	0	6.08352e-05	2.72104e-05	4.12013e-05	3.83628e-06	8.40084e-05	2.24077e-05	0.000143547	2.89016e-05	2.11463e-05	0.000105209	8.80133e-05	6.53729e-05	3.89106e-05	6.86619e-05	7.86685e-05	2.45221e-05	5.67543e-06	9.82319e-05	0	4.58149e-05	1.57559e-06	2.73947e-05	3.90373e-05	0.00019994	0	3.29673e-05	9.07e-05	4.66559e-05	0	6.96606e-06	0	0	0	4.37976e-05	1.25066e-05	5.09335e-05	6.43899e-06	5.02237e-05	0.000138321	4.12376e-05	5.1091e-06	0.000139778	0	7.92594e-05	0	4.45052e-06	2.92716e-05	1.07206e-05	2.41303e-05	0.000161387	0	4.09142e-05	2.56308e-05	0	3.32122e-06	3.41945e-05	3.60887e-05	0	0	0	9.35818e-05	5.64777e-05
PWY-7560: methylerythritol phosphate pathway II	0	8.47209e-07	4.5194e-06	2.0053e-06	5.86253e-06	0	4.29148e-05	0	2.2593e-05	4.26238e-05	3.68889e-05	0	1.9975e-05	2.09411e-05	0	0	0	2.82093e-06	1.01508e-05	1.08691e-05	1.10224e-06	2.27858e-05	2.70595e-05	0	4.76314e-05	1.85347e-05	1.62384e-05	2.99662e-06	3.84917e-05	1.52464e-05	7.50374e-05	1.02929e-05	7.38376e-06	4.71668e-05	3.96389e-05	2.63954e-05	1.5562e-05	3.43087e-05	4.98117e-05	9.08846e-06	4.8226e-06	4.78608e-05	0	1.72827e-05	1.58001e-06	9.89619e-06	3.78479e-05	0.000119769	0	1.36045e-05	4.12772e-05	2.02385e-05	0	4.48225e-06	0	0	0	1.83599e-05	4.36577e-06	1.98923e-05	4.44709e-06	2.07665e-05	6.92537e-05	2.02517e-05	4.90634e-06	0.000102226	0	4.14397e-05	0	3.98384e-06	1.132e-05	3.81715e-06	9.85458e-06	9.4323e-05	0	2.3935e-05	1.00388e-05	0	3.28921e-06	1.92073e-05	1.39278e-05	0	0	0	4.89068e-05	4.88328e-05
PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP)	0	6.67907e-07	9.60391e-06	4.6284e-06	4.8484e-06	0	3.68493e-05	0	1.87042e-05	1.90391e-05	1.63506e-05	0	2.27469e-05	2.23183e-05	0	0	0	6.42442e-06	1.20298e-05	1.84499e-05	2.54422e-06	1.84241e-05	1.79942e-05	0	3.5948e-05	1.21199e-05	3.11488e-05	3.00423e-06	4.03331e-05	6.22597e-06	1.80408e-05	1.70475e-05	1.62301e-05	8.13531e-05	4.47674e-05	4.86233e-05	1.98768e-05	2.7109e-05	4.24525e-05	1.74786e-05	4.08868e-06	4.13101e-05	0	3.16362e-05	1.19499e-06	1.0188e-05	2.69206e-05	6.49919e-05	0	2.54787e-05	4.41232e-05	2.15207e-05	0	5.21178e-06	0	0	0	2.65744e-05	8.39895e-06	0	4.75113e-06	3.22782e-05	2.50964e-05	2.66387e-05	3.93006e-06	7.83696e-05	0	3.59255e-05	0	3.38229e-06	2.18421e-05	7.60605e-06	1.70818e-05	7.03129e-05	0	2.50107e-05	1.94807e-05	0	2.57041e-06	1.17839e-05	2.36772e-05	0	0	0	6.34656e-05	3.08899e-05
